ID,Layer,Raw_material,Fire,Patina,Cortex,Cortex_position,Class,Blank,Blank_extended,Blank_technology,Technology,Bipolar_blank,Preservation,Length,Width,Thickness,Elongation,Robustness,Platform_width,Platform_thickness,Platform_ratio,Platform_type,Platform_shape,Dorsal_thinning,Bulbar_scars,Bulb,Bulb_type,Lip,Lip_type,Curvature,Torsion,Torsion_simplified,Off.axis,Section,Blank_shape,Scar_pattern,Scar_pattern_2,Distal_end,Plunging,Bladelet_negatives,Typology_simplified,Typology,Retouch_position,Dorsal_ret_localization,Ventral_ret_localization,Retouch_left_right,Retouch_uni_bilateral,Retouch_length
CTC_586,rsa',Quartzite,FALSE,FALSE,0%,NA,Blank,Bladelet,Bladelet,Second-crest,Maintenance,FALSE,Proximal,16.70000076,8.800000191,2.799999952,1.897727318,3.142857264,5,2,2.5,Plain,Rectangular,FALSE,FALSE,TRUE,Moderate,FALSE,NA,Curved slightly,0,no,FALSE,Trapezoidal,NA,Unidirectional parallel + crossed,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_587,rsa',Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Bladelet,Bladelet,Second-crest,Maintenance,FALSE,Mesial,17.5,7.300000191,2.599999905,2.397260211,2.807692484,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,Straight,0,no,FALSE,Lateral steep,NA,Unidirectional parallel + crossed,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_588,rsa',Fine-grained chert,FALSE,FALSE,1-33%,Proximal,Blank,Bladelet,Bladelet,Second-crest,Maintenance,FALSE,Complete,29.10000038,11.80000019,2.799999952,2.466101687,4.214285854,0.100000001,0.100000001,1,Punctiform,Punctiform,FALSE,FALSE,FALSE,NA,TRUE,Moderate,Curved,2R,yes,FALSE,Triangular,Irregular,Unidirectional parallel + crossed,Other,Straight,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_589,rsa',Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Bladelet,Bladelet,Second-crest,Maintenance,FALSE,Complete,26.79999924,6.800000191,4.300000191,3.941176248,1.581395323,1,0.800000012,1.249999981,Plain,Oval,FALSE,FALSE,FALSE,NA,TRUE,Moderate,Curved,0,no,FALSE,Trapezoidal,Sub-parallel,Unidirectional parallel + crossed,Other,Straight,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_590,rsa',Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Bladelet,Bladelet,Cortical,Optimal,TRUE,Complete,15.39999962,4.300000191,1.799999952,3.581395101,2.388889058,0.100000001,0.100000001,1,Punctiform,Punctiform,FALSE,FALSE,TRUE,Absent,FALSE,NA,Straight,0,no,FALSE,Trapezoidal,Sub-parallel,Unidirectional parallel,Unidirectional parallel,Straight,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_591,rsa',Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Blade,Blade,Neo-crest,Maintenance,FALSE,Distal,25.60000038,12.80000019,3.799999952,2,3.368421145,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,Curved slightly,0,no,FALSE,Trapezoidal,Irregular,Unidirectional parallel + crossed,NA,Pointed,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_592,rsa',Fine-grained chert,TRUE,FALSE,0%,NA,Blank,Bladelet,Bladelet,Neo-crest,Maintenance,FALSE,Proximal,32.5,11.19999981,3.299999952,2.901785764,3.393939385,1.600000024,1.5,1.066666683,Plain,Triangular,FALSE,FALSE,TRUE,Moderate,TRUE,Moderate,Curved,0,no,FALSE,Trapezoidal,Sub-parallel,Unidirectional parallel + crossed,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_593,rsa',Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Bladelet,Bladelet,Crest,Initialization,FALSE,Complete,38.90000153,5.599999905,7,6.946428962,0.799999986,0.200000003,0.200000003,1,Punctiform,Punctiform,FALSE,FALSE,FALSE,NA,FALSE,NA,Curved,0,no,FALSE,Triangular,Convergent,Crossed,Other,Pointed,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_594,rsa',Fine-grained chert,FALSE,FALSE,66-99%,Distal;Left;Proximal,Blank,Bladelet,Bladelet,Second-crest,Maintenance,TRUE,Complete,24.79999924,7.699999809,5.199999809,3.220779201,1.480769248,NA,NA,NA,Smashed,Undetermined,FALSE,TRUE,TRUE,Absent,FALSE,NA,Straight,0,no,FALSE,Lateral steep,Irregular,Crossed,Other,Irregular,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_595,rsa',Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Blade,Blade,Neo-crest,Maintenance,FALSE,Proximal,25.70000076,12,4.099999905,2.14166673,2.926829336,3,3,1,Plain,Triangular,FALSE,FALSE,FALSE,NA,TRUE,Pronounced,Curved,1R,yes,FALSE,Lateral steep,NA,Unidirectional parallel + crossed,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_596,rsa',Fine-grained chert,TRUE,FALSE,0%,NA,Blank,Bladelet,Bladelet,Neo-crest,Maintenance,FALSE,Distal,36.70000076,9.5,6.699999809,3.863157975,1.417910488,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,Curved slightly,0,no,FALSE,Lateral steep,Irregular,Unidirectional parallel + crossed,NA,Pointed,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_597,rsa',Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Flake,Flake,Crest,Initialization,FALSE,Complete,16.79999924,9.600000381,4.5,1.749999851,2.133333418,6.5,3.099999905,2.096774258,Plain,Triangular,FALSE,FALSE,TRUE,Moderate,TRUE,Pronounced,Straight,0,no,FALSE,Lateral steep,Sub-parallel,Unidirectional parallel + crossed,NA,Straight,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_598,rsa',Fine-grained chert,TRUE,FALSE,0%,NA,Blank,Bladelet,Bladelet,Neo-crest,Maintenance,FALSE,Distal,NA,10.69999981,3.200000048,NA,3.343749891,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,Curved,1L,yes,FALSE,Lateral steep,NA,Unidirectional parallel + crossed,NA,Pointed,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_599,rsa',Fine-grained chert,FALSE,FALSE,1-33%,Distal,Blank,Bladelet,Bladelet,Neo-crest,Maintenance,FALSE,Distal,NA,6.900000095,2.299999952,NA,3.000000104,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,Straight,0,no,FALSE,Trapezoidal,Convergent,Unidirectional convergent,NA,Pointed,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_600,rsa',Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Bladelet,Bladelet,Crest,Initialization,FALSE,Distal,15.60000038,3.099999905,3,5.032258342,1.033333302,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,Straight,0,no,FALSE,Trapezoidal,Sub-parallel,Unidirectional parallel + crossed,NA,Straight,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_601,rsa',Fine-grained chert,FALSE,TRUE,0%,NA,Blank,Bladelet,Bladelet,Optimal production,Optimal,FALSE,Complete,31.79999924,8.100000381,2.799999952,3.925925647,2.892857328,2,0.800000012,2.499999963,Plain,Oval,FALSE,FALSE,TRUE,Moderate,TRUE,Moderate,Curved,1R,yes,FALSE,Trapezoidal,Convergent,Unidirectional convergent,Unidirectional convergent,Pointed,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_602,rsa',Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Bladelet,Bladelet,Optimal production,Optimal,FALSE,Complete,27.79999924,10.39999962,1.700000048,2.673076948,6.117646663,3,1.799999952,1.666666711,Plain,Oval,FALSE,FALSE,TRUE,Moderate,TRUE,Pronounced,Curved,0,no,FALSE,Trapezoidal,Irregular,Unidirectional convergent,Unidirectional convergent,Pointed,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_603,rsa',Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Bladelet,Bladelet,Optimal production,Optimal,FALSE,Complete,36.70000076,11.60000038,2.200000048,3.163793065,5.272727332,3.900000095,1.100000024,3.545454555,Plain,Rectangular,TRUE,FALSE,TRUE,Moderate,TRUE,Pronounced,Curved slightly,0,no,FALSE,Trapezoidal,Convergent,Unidirectional convergent,Unidirectional convergent,Convex,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_604,rsa',Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Bladelet,Bladelet,Optimal production,Optimal,FALSE,Complete,33.79999924,10.39999962,3.900000095,3.250000046,2.666666504,4,0.200000003,19.9999997,Linear,Linear,FALSE,TRUE,FALSE,NA,TRUE,Moderate,Curved slightly,1R,yes,FALSE,Trapezoidal,Convergent,Unidirectional parallel,Unidirectional parallel,Pointed,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_605,rsa',Fine-grained chert,FALSE,TRUE,0%,NA,Blank,Bladelet,Bladelet,Optimal production,Optimal,FALSE,Complete,30.39999962,11.89999962,3.099999905,2.554621899,3.838709672,3.200000048,0.200000003,16,Linear,Linear,TRUE,FALSE,FALSE,NA,TRUE,Moderate,Straight,0,no,FALSE,Triangular,Convergent,Unidirectional convergent,Unidirectional convergent,Pointed,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_606,rsa',Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Bladelet,Bladelet,Optimal production,Optimal,FALSE,Complete,25.5,6.800000191,2.900000095,3.749999895,2.344827575,1.299999952,0.699999988,1.857142821,Plain,Oval,TRUE,FALSE,TRUE,Moderate,TRUE,Moderate,Curved,0,no,FALSE,Triangular,Sub-parallel,Unidirectional parallel,Unidirectional parallel,Pointed,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_607,rsa',Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Bladelet,Bladelet,Optimal production,Optimal,FALSE,Complete,25.20000076,6.599999905,1.799999952,3.818181989,3.666666711,1.200000048,0.600000024,2,Plain,Triangular,TRUE,FALSE,TRUE,Moderate,TRUE,Moderate,Curved slightly,1L,yes,FALSE,Triangular,Convergent,Unidirectional convergent,Unidirectional convergent,Pointed,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_608,rsa',Fine-grained chert,FALSE,FALSE,0%,NA,Tool,Bladelet,Bladelet,Optimal production,Optimal,FALSE,Complete,28.10000038,7,1.700000048,4.014285769,4.117646943,1.700000048,0.200000003,8.500000112,Linear,Linear,FALSE,FALSE,FALSE,NA,TRUE,Moderate,Curved,0,no,FALSE,Trapezoidal,Sub-parallel,Unidirectional convergent,Unidirectional convergent,Convex,FALSE,FALSE,Retouched bladelet,Bladelet with lateral retouch,Inverse,NA,Partial left,Unilateral left,Unilateral,NA
CTC_609,rsa',Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Bladelet,Bladelet,Optimal production,Optimal,FALSE,Complete,20.5,5,1.299999952,4.1,3.846153987,1.5,0.899999976,1.666666711,Plain,Triangular,TRUE,FALSE,FALSE,NA,TRUE,Moderate,Curved,1L,yes,FALSE,Triangular,Sub-parallel,Unidirectional parallel,Unidirectional parallel,Convex,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_610,rsa',Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Bladelet,Bladelet,Optimal production,Optimal,FALSE,Complete,18,8,1.100000024,2.25,7.272727115,3.200000048,1,3.200000048,Plain,Rectangular,TRUE,FALSE,FALSE,NA,TRUE,Moderate,Curved slightly,0,no,FALSE,Trapezoidal,Convergent,Unidirectional convergent,Unidirectional convergent,Pointed,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_611,rsa',Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Bladelet,Bladelet,Optimal production,Optimal,FALSE,Complete,22.70000076,5.400000095,2.5,4.203703771,2.160000038,0.300000012,0.300000012,1,Punctiform,Punctiform,FALSE,FALSE,FALSE,NA,TRUE,Moderate,Curved slightly,1R,yes,FALSE,Trapezoidal,Convergent,Unidirectional convergent,Unidirectional convergent,Pointed,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_612,rsa',Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Bladelet,Bladelet,Optimal production,Optimal,FALSE,Complete,24.70000076,7.199999809,1.799999952,3.430555752,4,2.099999905,0.600000024,3.499999702,Plain,Triangular,FALSE,FALSE,TRUE,Moderate,TRUE,Moderate,Curved slightly,1R,yes,FALSE,Triangular,Convergent,Unidirectional convergent,Unidirectional convergent,Pointed,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_613,rsa',Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Bladelet,Bladelet,Optimal production,Optimal,FALSE,Complete,20.79999924,6.5,2.099999905,3.199999883,3.095238236,1.600000024,1.200000048,1.3333333,Plain,Triangular,TRUE,FALSE,TRUE,Moderate,TRUE,Pronounced,Curved,1R,yes,FALSE,Triangular,Convergent,Unidirectional convergent,Unidirectional convergent,Pointed,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_614,rsa',Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Bladelet,Bladelet,Optimal production,Optimal,FALSE,Complete,16.60000038,6.699999809,2.099999905,2.477612068,3.190476245,2.799999952,0.300000012,9.333332804,Linear,Linear,TRUE,FALSE,TRUE,Moderate,TRUE,Pronounced,Curved,0,no,FALSE,Triangular,Convergent,Unidirectional convergent,Unidirectional convergent,Pointed,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_615,rsa',Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Bladelet,Bladelet,Optimal production,Optimal,FALSE,Complete,18.70000076,5.5,2,3.400000139,2.75,1.100000024,0.699999988,1.571428632,Plain,Oval,FALSE,FALSE,FALSE,NA,TRUE,Moderate,Curved slightly,0,no,FALSE,Triangular,Convergent,Unidirectional convergent,Unidirectional convergent,Pointed,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_616,rsa',Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Bladelet,Bladelet,Optimal production,Optimal,FALSE,Complete,15.30000019,5,1.399999976,3.060000038,3.571428632,1,0.100000001,9.999999851,Linear,Linear,FALSE,FALSE,FALSE,NA,TRUE,Moderate,Straight,0,no,FALSE,Trapezoidal,Convergent,Unidirectional convergent,Unidirectional convergent,Pointed,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_617,rsa',Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Bladelet,Bladelet,Optimal production,Optimal,FALSE,Complete,14.10000038,4.300000191,1.799999952,3.279069711,2.388889058,1.200000048,1.399999976,0.857142906,Plain,Oval,FALSE,FALSE,FALSE,NA,TRUE,Moderate,Straight,0,no,FALSE,Trapezoidal,Convergent,Unidirectional convergent,Unidirectional convergent,Pointed,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_618,rsa',Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Bladelet,Bladelet,Optimal production,Optimal,FALSE,Complete,18,8.699999809,1.5,2.068965563,5.799999873,4,1,4,Dihedral,Rectangular,FALSE,TRUE,TRUE,Pronounced,FALSE,NA,Straight,0,no,FALSE,Flat,Convergent,Unidirectional convergent,Unidirectional convergent,Pointed,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_619,rsa',Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Bladelet,Flakelet,Carinated,Optimal,FALSE,Complete,17.60000038,9.300000191,2.200000048,1.89247312,4.227272722,8,2.900000095,2.758620599,Plain,Oval,TRUE,FALSE,FALSE,NA,TRUE,Pronounced,Curved,1R,yes,FALSE,Triangular,Irregular,Unidirectional convergent,Unidirectional convergent,Pointed,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_620,rsa',Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Bladelet,Bladelet,Optimal production,Optimal,FALSE,Complete,12.89999962,4.099999905,1.5,3.146341444,2.73333327,1.299999952,0.200000003,6.499999665,Linear,Linear,FALSE,FALSE,FALSE,NA,TRUE,Moderate,Straight,0,no,FALSE,Triangular,Convergent,Unidirectional convergent,Unidirectional convergent,Pointed,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_621,rsa',Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Bladelet,Bladelet,Optimal production,Optimal,FALSE,Complete,36.79999924,9,4,4.088888804,2.25,3,1.399999976,2.142857179,Plain,Oval,FALSE,FALSE,TRUE,Moderate,TRUE,Moderate,Curved,0,no,FALSE,Trapezoidal,Sub-parallel,Unidirectional convergent,Unidirectional convergent,Convex,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_622,rsa',Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Bladelet,Bladelet,Optimal production,Optimal,FALSE,Complete,35.79999924,8.5,2.5,4.211764616,3.4,2,1.100000024,1.818181779,Plain,Oval,TRUE,FALSE,TRUE,Moderate,TRUE,Moderate,Curved slightly,0,no,FALSE,Trapezoidal,Convergent,Unidirectional convergent,Unidirectional convergent,Pointed,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_623,rsa',Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Bladelet,Bladelet,Spall,Maintenance,FALSE,Complete,35.20000076,6.599999905,7.800000191,5.333333526,0.846153813,3,1.799999952,1.666666711,Abraded,Oval,FALSE,FALSE,FALSE,NA,TRUE,Pronounced,Curved slightly,0,no,FALSE,Trapezoidal,Sub-parallel,Unidirectional parallel,Unidirectional parallel,Convex,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_624,rsa',Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Bladelet,Bladelet,Spall,Maintenance,FALSE,Complete,25.89999962,4.400000095,2.900000095,5.886363422,1.517241362,1.5,0.200000003,7.499999888,Linear,Linear,FALSE,FALSE,TRUE,Absent,FALSE,NA,Curved slightly,0,no,FALSE,Triangular,Convergent,Unidirectional convergent,Unidirectional convergent,Pointed,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_625,rsa',Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Bladelet,Bladelet,Spall,Maintenance,FALSE,Mesial,NA,3.900000095,2.099999905,NA,1.857142987,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,Trapezoidal,NA,Unidirectional,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_626,rsa',Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Bladelet,Bladelet,Spall,Maintenance,FALSE,Mesial,NA,3.299999952,2.200000048,NA,1.499999946,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,Curved slightly,0,no,FALSE,Triangular,NA,Unidirectional,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_627,rsa',Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Bladelet,Bladelet,Spall,Maintenance,FALSE,Mesial,NA,3.400000095,2.700000048,NA,1.259259272,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,Straight,0,no,FALSE,Triangular,NA,Unidirectional,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_628,rsa',Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Bladelet,Bladelet,Spall,Maintenance,FALSE,Proximal,NA,2.700000048,1.600000024,NA,1.687500005,1.899999976,0.899999976,2.111111141,Plain,Triangular,FALSE,FALSE,FALSE,NA,TRUE,Moderate,NA,NA,NA,FALSE,Triangular,NA,Unidirectional,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_629,rsa',Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Bladelet,Bladelet,Spall,Maintenance,FALSE,Mesial,NA,2.400000095,2.099999905,NA,1.14285724,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,Straight,0,no,FALSE,Trapezoidal,NA,Unidirectional,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_630,rsa',Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Blade,Blade,Optimal production,Optimal,FALSE,Complete,60.90000153,18,4.699999809,3.383333418,3.829787389,2.799999952,2.900000095,0.965517193,Abraded,Oval,FALSE,FALSE,FALSE,NA,TRUE,Pronounced,Straight,0,no,FALSE,Trapezoidal,Sub-parallel,Unidirectional parallel,Unidirectional parallel,Straight,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_631,rsa',Fine-grained chert,FALSE,TRUE,1-33%,Proximal,Blank,Blade,Blade,Debordant,Maintenance,FALSE,Complete,65,16.29999924,7.599999905,3.987730248,2.144736769,4.900000095,2.900000095,1.68965515,Cortical,Triangular,FALSE,FALSE,FALSE,NA,TRUE,Moderate,Straight,0,no,FALSE,Lateral steep,Sub-parallel,Unidirectional convergent,Unidirectional convergent,Convex,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_632,rsa',Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Blade,Blade,Optimal production,Optimal,FALSE,Complete,56,22.39999962,5.800000191,2.500000043,3.862068773,7.400000095,2.700000048,2.740740728,Cortical,Winged,TRUE,TRUE,TRUE,Pronounced,FALSE,NA,Straight,0,no,FALSE,Trapezoidal,Convergent,Unidirectional convergent,Unidirectional convergent,Pointed,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_633,rsa',Quartzite,FALSE,FALSE,0%,NA,Blank,Blade,Blade,Optimal production,Optimal,FALSE,Complete,50.79999924,17.29999924,7.5,2.93641627,2.306666565,6.400000095,3.799999952,1.684210573,Abraded,Rectangular,FALSE,FALSE,FALSE,NA,FALSE,NA,Straight,0,no,FALSE,Trapezoidal,Irregular,Unidirectional parallel + crossed,Other,Irregular,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_634,rsa',Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Blade,Blade,Optimal production,Optimal,FALSE,Complete,57.5,20.20000076,8.399999619,2.846534546,2.404762105,8,3.799999952,2.105263184,Plain,Irregular,FALSE,FALSE,TRUE,Pronounced,FALSE,NA,Straight,0,no,FALSE,Trapezoidal,Sub-parallel,Unidirectional convergent,Unidirectional convergent,Straight,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_635,rsa',Fine-grained chert,FALSE,FALSE,1-33%,Distal,Blank,Blade,Blade,Maintenance,Maintenance,FALSE,Complete,49.20000076,14.69999981,6,3.346938871,2.449999968,4,2.200000048,1.818181779,Plain,Triangular,FALSE,FALSE,FALSE,NA,TRUE,Pronounced,Curved,2L,yes,FALSE,Polyhedral,Sub-parallel,Unidirectional convergent,Unidirectional convergent,Straight,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_636,rsa',Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Blade,Blade,Maintenance,Maintenance,FALSE,Complete,39.59999847,18,3.599999905,2.199999915,5.000000132,8,3.299999952,2.424242459,Plain,Rectangular,FALSE,FALSE,FALSE,NA,TRUE,Pronounced,Curved,0,no,FALSE,Polyhedral,Sub-parallel,Unidirectional convergent,Unidirectional convergent,Convex,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_637,rsa',Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Blade,Blade,Lateral,Maintenance,FALSE,Complete,43.5,18.39999962,3.799999952,2.364130484,4.842105224,2.5,1.399999976,1.785714316,Plain,Triangular,FALSE,FALSE,TRUE,Moderate,TRUE,Pronounced,Curved,0,no,FALSE,Trapezoidal,Comma-like,Unidirectional parallel,Unidirectional parallel,Convex,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_638,rsa',Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Blade,Blade,Optimal production,Optimal,FALSE,Complete,44.09999847,12.30000019,4.300000191,3.585365674,2.860465034,3.299999952,1.399999976,2.357142863,Plain,Oval,TRUE,FALSE,TRUE,Moderate,TRUE,Pronounced,Curved,1R,yes,FALSE,Trapezoidal,Convergent,Bidirectional,Bidirectional,Pointed,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_639,rsa',Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Blade,Blade,Optimal production,Optimal,FALSE,Complete,46,12.60000038,4.5,3.65079354,2.800000085,3.5,1.5,2.333333333,Plain,Rectangular,TRUE,FALSE,TRUE,Moderate,TRUE,Pronounced,Curved,0,no,FALSE,Trapezoidal,Sub-parallel,Unidirectional convergent,Unidirectional convergent,Convex,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_640,rsa',Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Blade,Blade,Debordant,Maintenance,FALSE,Complete,43,16.5,7.300000191,2.606060606,2.260273914,12,6,2,Plain,Rectangular,FALSE,FALSE,TRUE,Pronounced,FALSE,NA,Straight,0,no,FALSE,Lateral steep,Convex,Unidirectional,Unidirectional parallel,Convex,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_641,rsa',Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Blade,Blade,Optimal production,Optimal,FALSE,Complete,43.40000153,18.29999924,3.400000095,2.371584882,5.382352566,3,1.5,2,Plain,Oval,FALSE,TRUE,FALSE,NA,TRUE,Moderate,Straight,0,no,FALSE,Trapezoidal,Sub-parallel,Unidirectional parallel,Unidirectional parallel,Straight,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_642,rsa',Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Blade,Blade,Maintenance,Maintenance,FALSE,Complete,49.40000153,22.5,7.199999809,2.195555623,3.125000083,10.30000019,5.5,1.872727307,Plain,Triangular,FALSE,FALSE,TRUE,Moderate,FALSE,NA,Curved,0,no,FALSE,Polyhedral,Irregular,Bidirectional,Bidirectional,Convex,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_643,rsa',Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Blade,Blade,Lateral,Maintenance,FALSE,Complete,32.20000076,13.39999962,4,2.4029852,3.349999905,4,1.399999976,2.857142906,Plain,Triangular,FALSE,FALSE,TRUE,Moderate,TRUE,Pronounced,Curved,2R,yes,FALSE,Polyhedral,Irregular,Unidirectional convergent,Unidirectional convergent,Convex,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_644,rsa',Fine-grained chert,FALSE,FALSE,1-33%,Distal,Blank,Blade,Blade,Debordant,Maintenance,FALSE,Complete,51.79999924,17.29999924,10.39999962,2.994219741,1.663461526,4.699999809,2.700000048,1.740740639,Plain,Rectangular,FALSE,FALSE,FALSE,NA,TRUE,Moderate,Curved,0,no,FALSE,Trapezoidal,Sub-parallel,Crossed,Other,Straight,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
